category,0.10671279009650736
title,0.09092975484913793
song,0.08869485294117647
depositphotos,0.08584317294034091
items,0.08479817708333333
archive,0.08421352745566166
sort,0.08332601825842696
espn,0.08311971028645833
allegro,0.0802001953125
movies,0.07979642427884616
print,0.07802734375
item,0.0769384765625
module,0.07454759247448979
assets,0.07341974431818182
news,0.072535068714986
url,0.07136683310231855
ref,0.06976212026350175
customer,0.06920855978260869
detail,0.06855922965116279
service,0.06724105342741936
support,0.06684919084821428
cat,0.06675059759794776
magazine,0.06655649038461539
articles,0.06602428805443548
watch,0.06598491053427419
about,0.0652103747351695
data,0.06444614955357143
prev,0.06371228448275862
author,0.06275699013157894
action,0.06252470470610119
live,0.062178762335526314
xml,0.06201171875
campaign,0.06049962197580645
forums,0.0598804370777027
spring,0.0598602294921875
kitchen,0.059614701704545456
from,0.05874546595982143
submission,0.058638139204545456
folder,0.058140345982142856
mobile,0.058085123697916664
board,0.05808221726190476
fan,0.057942708333333336
preview,0.057851012323943664
art,0.057685004340277776
posting,0.05763462611607143
bmw,0.057523287259615384
post,0.05716720281862745
join,0.056477864583333336
topics,0.056396484375
ecnavi,0.05610002790178571
docs,0.05604208669354839
dest,0.05595703125
metro,0.05447591145833333
entertainment,0.05405210837339743
content,0.053972260290835086
osobowe,0.053961859809027776
payment,0.053743061266447366
mp3,0.05351482453893443
shop,0.05321451822916667
apps,0.05318153782894737
ong,0.052680121527777776
bdnews24,0.05194450827205882
recipe,0.051009114583333334
https,0.05091043888363931
auth,0.0505218505859375
check,0.05024646577380952
listing,0.0501611328125
cards,0.05007595486111111
people,0.0498046875
india,0.049697265625
section,0.049473353794642856
article,0.049237996122262775
core,0.049173289331896554
decor,0.049042672821969696
webapps,0.04895662006578947
property,0.04876708984375
helps,0.04861111111111111
client,0.04840087890625
facebook,0.04833358373397436
run,0.04801312614889706
status,0.04785415974069149
white,0.04779522235576923
schertzauto,0.04766845703125
cover,0.04755859375
gate,0.04729352678571429
tours,0.04676513671875
off,0.046595982142857144
template,0.04616411994485294
rand,0.045979817708333336
back,0.045978338068181815
order,0.045911458333333335
tag,0.045738691165123455
login,0.045733711156952246
grasslandhotel,0.045665922619047616
products,0.04562489307709854
accounts,0.045576171875
cox,0.044921875
verify,0.04490443638392857
jay,0.04410526670258621
services,0.044099030671296294
first,0.044026692708333336
language,0.04396234556686047
cap,0.0439453125
beauty,0.04354319852941176
uploads,0.04353279903017242
brand,0.043402777777777776
forum,0.0431617914244186
asia,0.04311628821942446
research,0.04307725694444445
product,0.0429417482718894
sac,0.04281338778409091
elektronik,0.042755126953125
living,0.042626953125
googleapis,0.042561848958333336
others,0.04239555027173913
pageid,0.0423583984375
ford,0.04228515625
engine,0.042236328125
emgn,0.04222396657436709
archives,0.0421923828125
relevant,0.0421142578125
static,0.0421142578125
display,0.04193584735576923
ie,0.04192958733974359
shtml,0.041650390625
noticias,0.04159943953804348
slashdot,0.04137465533088235
stories,0.04123822380514706
dong,0.04098772321428571
communications,0.040771484375
insurance,0.04063585069444445
are,0.0405820020988806
gadget,0.04052734375
startups,0.040283203125
indianexpress,0.04025607638888889
summary,0.04024564302884615
tim,0.04017857142857143
classified,0.040114182692307696
made,0.04001686789772727
homepage,0.04001193576388889
jp,0.03995319234913793
instructions,0.03984375
link,0.039709314123376624
galaxy,0.03969212582236842
redirect,0.03964652267156863
maps,0.03963955965909091
help,0.039560746173469385
not,0.03937885123239437
squarespace,0.03936767578125
desc,0.039111328125
vote,0.039097377232142856
test,0.0390625
hong,0.038981119791666664
properties,0.038853236607142856
story,0.038822497351694914
school,0.038818359375
voice,0.03857421875
mkv,0.0385498046875
football,0.038533528645833336
careers,0.0384521484375
taylor,0.038364955357142856
resources,0.03826904296875
recent,0.03811848958333333
mode,0.03798912311422414
feed,0.03772553943452381
food,0.0376953125
themeforest,0.03751220703125
search,0.037199931611646884
date,0.037088145380434784
win,0.03692626953125
samsung,0.036905924479166664
view,0.03686909430583004
travel,0.0368499755859375
video,0.036787334241365134
profile,0.03663987379807692
time,0.03657082950367647
startup,0.03635817307692308
men,0.03634033203125
pesnja,0.0359954833984375
sao,0.03583984375
training,0.0357666015625
jour,0.035725911458333336
tudofit,0.03564453125
localhistory,0.03551603618421053
false,0.03550502232142857
ua,0.035369873046875
platform,0.03533935546875
linux,0.035186767578125
shows,0.03505405159883721
jalopnik,0.034986413043478264
ws,0.034747314453125
movie,0.03467584425403226
nao,0.034619140625
links,0.034586588541666664
newham,0.03423108552631579
thanks,0.034125434027777776
films,0.03404017857142857
industrialtrainingzirakpur,0.034016927083333336
insider,0.034007884837962965
starburst,0.034002130681818184
local,0.033935546875
nics,0.033935546875
kien,0.033935546875
residential,0.03388671875
vector,0.03381990131578947
model,0.03369140625
add,0.033624416444359755
announces,0.0335693359375
pk,0.033518473307291664
dreadful,0.033365885416666664
ways,0.03330078125
qinpengqipaiguanfangxiazai,0.03326056985294118
uwe,0.03313337053571429
reps,0.03302001953125
thumbs,0.032958984375
modern,0.03293678977272727
artist,0.0328125
release,0.0327880859375
funny,0.03278459821428571
238,0.03265380859375
map,0.03264508928571429
science,0.03253173828125
screen,0.032511393229166664
daily,0.032511393229166664
top,0.032482328869047616
nguyen,0.032470703125
sid,0.032386308834876545
quote,0.03237748579545455
gaming,0.0323486328125
jupiter,0.032307942708333336
chien,0.032307942708333336
buja,0.032275390625
techrefrigeration,0.032191685267857144
taesx,0.03215680803571429
ideas,0.03200954861111111
season,0.031951904296875
management,0.031901041666666664
tang,0.0318359375
justice,0.031819661458333336
rt,0.03179931640625
sportoption,0.031640625
sections,0.0316162109375
origin,0.031575520833333336
colors,0.0315185546875
srv,0.031459263392857144
day,0.0313976199127907
stage,0.0313720703125
backup,0.0313720703125
ng,0.0312585663377193
mission,0.03118896484375
android,0.031139026988636364
april,0.031110491071428572
allrecipes,0.031099759615384616
luxury,0.031005859375
haishundl,0.03093405330882353
class,0.030804177989130436
oembed,0.03076171875
brain,0.0306640625
header,0.030607804008152172
coldcreekauction,0.030598958333333332
get,0.030581266983695652
natwest,0.03046875
fbtrack,0.030343191964285716
quizlet,0.030322265625
amd,0.0302734375
tags,0.0302734375
store,0.0302490234375
nymag,0.030126953125
draft,0.02996826171875
launches,0.029822716346153848
focus,0.0297607421875
look,0.02972412109375
kardashian,0.029696377840909092
heart,0.0296630859375
utf8,0.029610770089285716
lifehacker,0.029563210227272728
filter,0.029499797077922076
mysql,0.0294921875
other,0.029459635416666668
north,0.029436383928571428
edition,0.029319069602272728
half,0.029227120535714284
downloads,0.029209681919642856
pages,0.029196346507352942
read,0.029163707386363636
newpost,0.029144287109375
during,0.029052734375
bookmark,0.029052734375
technology,0.029038373161764705
seekingalpha,0.029019442471590908
week,0.028938802083333333
may,0.028821443256578948
cars,0.02877987132352941
americas,0.02861328125
double,0.028564453125
channel,0.028529575892857144
arrow,0.028483072916666668
times,0.028459821428571428
goto,0.0284423828125
stackoverflow,0.028346011513157895
gtm,0.0283203125
bmatch,0.0283203125
slideshow,0.0283203125
hotlinegsm,0.028227306547619048
sending,0.0281982421875
isikpandizot,0.028157552083333332
qq,0.028157552083333332
full,0.028124128069196428
portal,0.02810546875
nfl,0.028049045138888888
east,0.02800958806818182
york,0.02790383731617647
sheet,0.02783203125
collection,0.027734375
area,0.02771935096153846
out,0.027680896577380952
animal,0.02763671875
family,0.02757884837962963
prospectus,0.027428668478260868
state,0.027428668478260868
once,0.02734375
showthread,0.02734375
2013,0.027283550941780824
announcements,0.027273995535714284
admin,0.02724609375
press,0.027224518531976744
everyone,0.027180989583333332
dia,0.027134486607142856
pdf,0.027099609375
law,0.027099609375
1,0.02709063761483853
440,0.027080829326923076
ufficiale,0.026960100446428572
sau,0.026953125
thank,0.026936848958333332
sql,0.02691650390625
thenextweb,0.026807796320266274
element,0.026766690340909092
d3,0.026619540806574922
putlocker,0.026576450892857144
send,0.0265380859375
interia,0.026496438419117647
adam,0.0264892578125
ian,0.026402064732142856
sign,0.026399031929347828
arabic,0.0263671875
bill,0.026348407451923076
pls,0.026302939967105265
iphone,0.026292067307692308
august,0.02626953125
visit,0.026258680555555556
works,0.0262451171875
css1,0.0262451171875
clien,0.026123046875
network,0.02606201171875
dang,0.025954026442307692
videos,0.02595001516990291
sunrise,0.02593994140625
catid,0.02590762867647059
edf,0.02587890625
maritat,0.025844029017857144
loves,0.0257568359375
fi,0.0257568359375
political,0.0257568359375
walking,0.0257568359375
cs2,0.025716145833333332
loginform,0.02568817138671875
ascending,0.02568359375
mini,0.02568359375
james,0.025607638888888888
cash,0.0255859375
worlds,0.0255859375
avocatmanta,0.02557373046875
beta,0.02548828125
abdn,0.025400293935643563
extratorrent,0.02539541207107843
bob,0.025390625
232,0.025390625
source,0.02536427888938849
study,0.025320870535714284
dating,0.025320870535714284
sound,0.0252685546875
ever,0.02521306818181818
nesn,0.025168678977272728
deposit,0.025111607142857144
gets,0.025069387335526317
khabaronline,0.025065104166666668
index,0.02501071506076389
getting,0.025
image,0.02498897429435484
popular,0.024983723958333332
background,0.024983723958333332
teacher,0.024832589285714284
manual,0.024797712053571428
2009,0.0247802734375
deadspin,0.0247650146484375
verizon,0.024762834821428572
chong,0.024762834821428572
il,0.024702592329545456
diff,0.024658203125
astro,0.024609375
scorpion25,0.024576822916666668
hollywood,0.024539831912878788
questions,0.02447711868791391
review,0.0244140625
municipal,0.0244140625
eu,0.024349437040441176
bleacherreport,0.0242919921875
bord,0.024251302083333332
cast,0.024251302083333332
02,0.024239434136284724
maint,0.024169921875
than,0.02413177490234375
woman,0.02412109375
going,0.024078369140625
acard4u,0.024069649832589284
marvels,0.02398681640625
forward,0.02392578125
courses,0.023763020833333332
v10,0.023752520161290324
paeutlas,0.02373046875
avonaco,0.023681640625
examples,0.023646763392857144
building,0.023600260416666668
powerful,0.023600260416666668
ch,0.0235693359375
french,0.02353515625
type,0.02349704649390244
xx,0.0234375
richmedia,0.023420061383928572
edu,0.023385712594696968
alfalfalfa,0.023383246527777776
censor,0.02328311695772059
being,0.023274739583333332
tk,0.0232391357421875
event,0.023193359375
aka,0.023193359375
worldwide,0.023111979166666668
child,0.0230224609375
wish,0.023018973214285716
ranking,0.022993607954545456
survey,0.022979736328125
des,0.02294921875
maryland,0.02294921875
logos,0.02294921875
shadow,0.0228515625
user,0.02280919692095588
spa,0.022786458333333332
bluegape,0.022786458333333332
gia,0.022772427262931036
premium,0.02277166193181818
gold,0.022705078125
change,0.0226287841796875
learn,0.022616299715909092
cena,0.02255859375
pricedown,0.022549715909090908
shelf,0.022542317708333332
book,0.022526041666666666
custom,0.022514011548913044
brother,0.022491455078125
marketplace,0.0224609375
alex,0.0224609375
mr,0.0224609375
choi,0.022265625
viet,0.022184244791666665
sues,0.022135416666666668
adds,0.022135416666666668
blackberry,0.022081163194444444
asin,0.0220703125
lifestyle,0.022047776442307692
superman,0.02197265625
stone,0.02197265625
eye,0.02197265625
spacedesc,0.021963936941964284
national,0.021955217633928572
captain,0.021918402777777776
dai,0.0218505859375
michael,0.0218505859375
signup,0.02179509943181818
route,0.02177734375
prop,0.021728515625
4189461,0.021728515625
kim,0.021709735576923076
giving,0.021647135416666668
accident,0.021647135416666668
around,0.021620008680555556
ph,0.02161583533653846
wpengine,0.02159705528846154
summer,0.021554129464285716
tam,0.02155095880681818
job,0.02154541015625
lot,0.021519252232142856
cookpad,0.021484375
stations,0.021484375
tell,0.021484375
etag,0.021484375
oil,0.021484375
asked,0.021484375
uri,0.021484375
phpmyadmin,0.021484375
subscribe,0.021484375
stars,0.021435546875
skinny,0.021435546875
codecanyon,0.021405194256756757
tablet,0.021402994791666668
london,0.021344866071428572
option,0.021336410984848484
old,0.021331787109375
xem,0.021309988839285716
johnny,0.0212890625
australia,0.021240234375
login2491284,0.021240234375
temporada,0.021158854166666668
safety,0.021135602678571428
twitter,0.021121978759765625
fidelidade,0.0211181640625
download,0.021078530844155844
linenghb,0.021030970982142856
steamcommunity,0.021018288352272728
vo,0.021014873798076924
1a0185aef96dc82d1f523a00d7134802,0.02099609375
lounge,0.02099609375
official,0.02096737132352941
party,0.02093505859375
replytocom,0.0208984375
friends,0.020774147727272728
negocjacji,0.020751953125
29,0.02074862393465909
their,0.020744554924242424
dissent,0.02069091796875
guide,0.020612444196428572
huge,0.020589192708333332
rides,0.02056884765625
tid,0.020528157552083332
accountancy,0.0205078125
period,0.020467122395833332
dont,0.020458984375
observepopup,0.02041015625
pocomixing,0.020361328125
lineup,0.0203125
3820004,0.020263671875
trieu,0.020263671875
jimmy,0.020236545138888888
los,0.020228794642857144
chua,0.020182291666666668
landing,0.020182291666666668
dc,0.020176031650641024
fail,0.0201416015625
jdownloads,0.0201416015625
nguyentandung,0.02012310606060606
string,0.020083220108695652
looks,0.020068359375
qz,0.020025344122023808
shared,0.02001953125
thecut,0.02001953125
kombi,0.02001953125
sport,0.02000144675925926
blog,0.019965006510416668
suspension,0.019949776785714284
file,0.01994910606971154
brynja,0.019938151041666668
classes,0.019856770833333332
oknow,0.019856770833333332
c1,0.019856770833333332
jeep,0.01982421875
tseed,0.019775390625
ashley,0.019775390625
students,0.0197265625
june,0.019694010416666668
tan,0.019694010416666668
changes,0.0196533203125
uniform,0.0196533203125
amber,0.019631213090551183
dep,0.019612630208333332
pal,0.01959228515625
version,0.01955997242647059
sunshine,0.01953125
vol,0.01953125
couldnt,0.01953125
end,0.01953125
subset,0.01953125
s78631,0.01953125
bsyfsl,0.01953125
variety,0.019504123263888888
community,0.019468649839743588
res,0.019466145833333334
seasonvar,0.019461495535714284
serial,0.019444056919642856
xossip,0.01943359375
dbid,0.01942809198943662
informe,0.0194091796875
galeon,0.019368489583333332
saga,0.019368489583333332
with,0.01928838759816754
parts,0.019287109375
latino,0.019287109375
shareba,0.019287109375
kennel,0.019287109375
lake,0.019287109375
seminar,0.019287109375
channelid,0.019278390066964284
x0shop,0.01922607421875
210,0.01922052556818182
originals,0.019205729166666668
upload,0.019202599158653848
fb12m,0.019195556640625
css,0.01919272511275773
note,0.019182477678571428
h,0.019154575892857142
reverse,0.019140625
totally,0.019140625
systems,0.019118088942307692
ordertype,0.01904296875
secretejewelry,0.01904296875
south,0.01904296875
beginning,0.01904296875
lieu,0.01904296875
muller,0.01904296875
mk3,0.01904296875
rerte,0.01904296875
activity,0.01904296875
years,0.01897638494318182
chi,0.018955078125
finchstuart,0.0189208984375
bizzard,0.0189208984375
campus,0.018880208333333332
hide,0.01885986328125
california,0.01884765625
logq,0.018798828125
hearing,0.018798828125
sas,0.018798828125
insurgents,0.018798828125
hdfcbank,0.018782552083333334
solutions,0.018760279605263157
bbs,0.01875510144589552
scanned,0.018701171875
mise,0.0186767578125
xszwys,0.01865234375
account,0.018640295251623376
policy,0.018608940972222224
ipad,0.018581814236111112
card,0.018576882102272728
getpocket,0.0185546875
vancouver,0.0185546875
aids,0.0185546875
survery,0.0185546875
sido,0.0185546875
lite,0.0185546875
pt,0.018508184523809524
64,0.01849365234375
active,0.018484933035714284
wissen,0.018473307291666668
2010,0.018473307291666668
only,0.018463134765625
partners,0.01845703125
chat,0.018450055803571428
units,0.0184326171875
america,0.018416694972826088
player,0.018412272135416668
error,0.018391927083333332
toolid,0.01837713068181818
va,0.018373325892857142
futebol,0.018359375
hubpages,0.018342391304347828
radmanic,0.018310546875
matter,0.018310546875
jumps,0.018310546875
stylesheets,0.018310546875
dept,0.018310546875
drunk,0.018310546875
critical,0.018310546875
vikings,0.018310546875
webobjects,0.018310546875
nz,0.018283420138888888
spanish,0.01826171875
func,0.01824951171875
identify,0.01822265625
ngo,0.0181884765625
domit,0.0181884765625
hat,0.0181640625
still,0.018159412202380952
sale,0.018115234375
102,0.018107096354166668
76flowers,0.01806640625
schmidtmechanical,0.01806640625
hairy,0.01806640625
ukraina,0.01806640625
devil,0.01806640625
libs,0.01806640625
idesuss,0.01806640625
seminars,0.01806640625
saldo,0.01806640625
directions,0.01806640625
le,0.018055308948863636
sec,0.01800537109375
directory,0.018000816231343284
inside,0.017996651785714284
avxhome,0.017985026041666668
olx,0.017964358052248677
cook,0.0179443359375
ebscr,0.0179443359375
hoang,0.017933238636363636
ic,0.017920306348425195
xuc,0.017903645833333332
prevention,0.017903645833333332
details,0.017865862165178572
does,0.017862955729166668
hand,0.017852783203125
miscellaneous,0.017822265625
gtw,0.017822265625
german,0.017822265625
ftp,0.017822265625
x86x64,0.017822265625
cop,0.017822265625
7,0.01781366912411972
u,0.01781322337962963
winston,0.0177734375
legendary,0.01776123046875
dinh,0.017740885416666668
greeting,0.017740885416666668
llwow,0.017740885416666668
film,0.017730712890625
places,0.017717633928571428
mix,0.0177001953125
judge,0.0177001953125
01hostings,0.017666903409090908
nop,0.017659505208333332
nets,0.017632378472222224
phone,0.017578125
